idno,formid,form_model,title,nation,year_start,year_end,repositoryid,repo_title,created,changed,varcount,total_views,authoring_entity,total_downloads,rank,type,id,url,link_da,thumbnail
UNHCR_UGA_2021_Q1_PDM_Soap_v2.1,3,licensed,"Post-Distribution Monitoring of Non-Food Items - Soap, Q1 2021",Uganda,2021,2021,EHA,East and Horn of Africa,2021-06-30T14:26:59+00:00,2021-06-30T14:29:30+00:00,44,5528,UNHCR,597,1,survey,475,https://microdata.unhcr.org/index.php/catalog/475,,
HDX_iMMAP_JOR_LBN_2018_Barriers_vEXT,5,remote,Disability Assessment among Syrian Refugees in Jordan and Lebanon - 2018,"Jordan, Lebanon",2017,2018,HDX,The Humanitarian Data Exchange,2021-07-06T09:20:48+00:00,2021-07-06T09:21:12+00:00,0,1753,"Humanity and Inclusion, iMMAP",0,1,survey,476,https://microdata.unhcr.org/index.php/catalog/476,,
UNHCR_RWA_2020_JPDMNA_v2.1,3,licensed,"Joint UNHCR/WFP Post Distribution Monitoring - December, 2020",Rwanda,2020,2020,EHA,East and Horn of Africa,2021-08-03T15:25:35+00:00,2023-03-16T08:30:57+00:00,543,29234,"UNHCR, WFP",1181,1,survey,478,https://microdata.unhcr.org/index.php/catalog/478,,
UNHCR_NER_MLRef_2016_SENS,3,licensed,"Standardized Expanded Nutrition Survey - 2016, Refugee camps in Abala, Tabarbarey, Mangaizé (Tillabéry) and refugees in host areas in Intikane and Tazalit (Tahoua)",Niger,2016,2016,WA,West and Central Africa,2021-08-12T15:21:41+00:00,2021-09-02T15:27:10+00:00,62,6363,"UNHCR, World Food Programme (WFP), United Nations Childrens Fund (UNICEF), Ministry of Health",498,1,survey,479,https://microdata.unhcr.org/index.php/catalog/479,,
UNHCR_CAF_2021_CBI_PDM_Metadata,3,licensed,Obo Refugee Camps Post-Distribution Monitoring of Cash-Based Interventions - Jan 2021,Central African Republic,2021,2021,WA,West and Central Africa,2021-09-02T16:27:02+00:00,2021-10-04T20:17:53+00:00,82,7897,UNHCR,332,1,survey,480,https://microdata.unhcr.org/index.php/catalog/480,,
UNHCR_CIV_2021_CBI_PDM_Metadata,3,licensed,Post-Distribution Monitoring of Cash-Based Interventions - Feb 2021,Côte d'Ivoire,2021,2021,WA,West and Central Africa,2021-09-02T17:17:50+00:00,2021-10-04T20:17:38+00:00,83,7121,UNHCR,374,1,survey,481,https://microdata.unhcr.org/index.php/catalog/481,,
UNHCR_TCD_2020_PDM_Metadata,3,licensed,Food and Cash Assistance Post-Distribution Monitoring in Refugee Camps - Dec 2020,Chad,2020,2020,WA,West and Central Africa,2021-09-02T20:21:37+00:00,2021-10-04T20:16:42+00:00,345,23678,"UNHCR, WFP",414,1,survey,482,https://microdata.unhcr.org/index.php/catalog/482,,
UNHCR_COD_Ituri_2020_CBI_PDM_Metadata,3,licensed,Ituri Post-Distribution Monitoring for Cash-Based Intervention - 2020,Congo (Democratic Republic of the),2020,2020,SAO,Southern Africa,2021-09-03T17:35:00+00:00,2021-10-04T20:28:39+00:00,260,19657,UNHCR,214,1,survey,483,https://microdata.unhcr.org/index.php/catalog/483,,
UNHCR_COD_Bunia_2021_CBI_PDM_Metadata,3,licensed,Bunia Post-Distribution Monitoring for Cash-Based Intervention - Jan 2021,Congo (Democratic Republic of the),2020,2020,SAO,Southern Africa,2021-09-03T17:38:12+00:00,2021-10-04T20:29:42+00:00,253,20933,UNHCR,0,1,survey,484,https://microdata.unhcr.org/index.php/catalog/484,,
UNHCR_COD_Rwampara_2021_CBI_PDM_Metadata,3,licensed,Rwampara Post-Distribution Monitoring for Cash-Based Intervention - Jan 2021,Congo (Democratic Republic of the),2020,2020,SAO,Southern Africa,2021-09-03T17:40:28+00:00,2021-10-04T20:29:29+00:00,246,16484,UNHCR,0,1,survey,485,https://microdata.unhcr.org/index.php/catalog/485,,
UNHCR_KEN_2019_SENS_Kakuma_v2.1,3,licensed,"Standardized Expanded Nutrition Survey (SENS), Kakuma and Kalobeyei Refugee Camps - 2019",Kenya,2019,2019,EHA,East and Horn of Africa,2021-09-10T09:33:41+00:00,2021-09-24T10:47:20+00:00,111,11439,UNHCR,493,1,survey,486,https://microdata.unhcr.org/index.php/catalog/486,,
UNHCR_SUR_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Suriname,2021,2021,SA,Americas,2021-10-11T11:14:34+00:00,2021-10-11T11:14:34+00:00,485,30909,UNHCR,0,1,survey,488,https://microdata.unhcr.org/index.php/catalog/488,,
UNHCR_URY_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Uruguay,2021,2021,SA,Americas,2021-10-11T11:14:38+00:00,2021-10-11T11:14:38+00:00,485,30576,UNHCR,0,1,survey,489,https://microdata.unhcr.org/index.php/catalog/489,,
UNHCR_DOM_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Dominican Republic,2021,2021,SA,Americas,2021-10-11T11:12:44+00:00,2021-10-11T11:12:44+00:00,485,25192,UNHCR,0,1,survey,490,https://microdata.unhcr.org/index.php/catalog/490,,
UNHCR_PAN_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Panama,2021,2021,SA,Americas,2021-10-11T11:14:03+00:00,2021-10-11T11:14:03+00:00,485,33956,UNHCR,0,1,survey,491,https://microdata.unhcr.org/index.php/catalog/491,,
UNHCR_ARG_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Argentina,2021,2021,SA,Americas,2021-10-11T11:07:32+00:00,2021-10-11T11:07:32+00:00,485,39705,UNHCR,0,1,survey,492,https://microdata.unhcr.org/index.php/catalog/492,,
UNHCR_CHL_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Chile,2021,2021,SA,Americas,2021-10-11T11:11:13+00:00,2021-10-11T11:11:13+00:00,485,28164,UNHCR,0,1,survey,493,https://microdata.unhcr.org/index.php/catalog/493,,
UNHCR_GTM_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Guatemala,2021,2021,SA,Americas,2021-10-11T11:13:32+00:00,2021-10-11T11:13:32+00:00,485,32214,UNHCR,0,1,survey,494,https://microdata.unhcr.org/index.php/catalog/494,,
UNHCR_PER_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Peru,2021,2021,SA,Americas,2021-10-11T11:14:30+00:00,2021-10-11T11:14:30+00:00,485,29666,UNHCR,0,1,survey,495,https://microdata.unhcr.org/index.php/catalog/495,,
UNHCR_BRA_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Brazil,2021,2021,SA,Americas,2021-10-11T11:09:23+00:00,2021-10-11T11:09:23+00:00,485,33022,UNHCR,0,1,survey,496,https://microdata.unhcr.org/index.php/catalog/496,,
UNHCR_COL_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Colombia,2021,2021,SA,Americas,2021-10-11T11:12:07+00:00,2021-10-11T11:12:07+00:00,485,28953,UNHCR,0,1,survey,497,https://microdata.unhcr.org/index.php/catalog/497,,
UNHCR_ECU_2021_HFS_Q1Q2_v2.1,3,licensed,High Frequency Survey - Q1Q2 2021,Ecuador,2021,2021,SA,Americas,2021-10-11T11:13:04+00:00,2021-10-11T11:13:04+00:00,485,28816,UNHCR,0,1,survey,498,https://microdata.unhcr.org/index.php/catalog/498,,
WBG_IDN_2008_ARLS_v01_M,5,remote,Aceh Reintegration and Livelihood Survey 2008,Indonesia,2008,2008,WBG,The World Bank Microdata Library,2021-09-22T17:48:45+00:00,2021-09-22T18:13:29+00:00,0,64362,"Patrick Barron, Macartan Humphreys, Laura Paler, Yuhki Tajima, Jeremy Weinstein",1210,1,survey,499,https://microdata.unhcr.org/index.php/catalog/499,,
WBG_SOM_2017_SHFS-W2_v02_M,5,remote,"Somali High Frequency Survey -  December 2017, Wave 2",Somalia,2017,2018,WBG,The World Bank Microdata Library,2021-09-22T17:51:07+00:00,2021-09-22T19:08:08+00:00,2369,155574,Utz J. Pape,805,1,survey,500,https://microdata.unhcr.org/index.php/catalog/500,,
WBG_KGZ_1999_PHC_v01_M_v03_A_IPUMS,5,remote,First National Population Census of the Kyrgyz Republic 1999 - IPUMS Subset,Kyrgyzstan,1999,1999,WBG,The World Bank Microdata Library,2021-09-22T17:51:31+00:00,2021-09-22T17:51:31+00:00,174,17370,"National Statistical Committee of the Kyrgyz Republic, Minnesota Population Center",1289,1,survey,501,https://microdata.unhcr.org/index.php/catalog/501,,
WBG_WBG_2007_PHC_v01_M_v03_A_IPUMS,5,remote,Palestinian Population Housing and Establishment Census 2007 - IPUMS Subset,Palestine (State of),2007,2007,WBG,The World Bank Microdata Library,2021-09-22T17:52:16+00:00,2021-09-22T17:52:16+00:00,171,15045,"Palestinian National Authority, Palestinian Central Bureau of Statistics, Minnesota Population Center",442,1,survey,502,https://microdata.unhcr.org/index.php/catalog/502,,
WBG_SSD_2017_HFS-W4-CRS_v01_M,5,remote,High Frequency Survey: Wave 4 and Crisis Recovery Survey 2017,South Sudan,2017,2017,WBG,The World Bank Microdata Library,2021-09-22T17:52:38+00:00,2021-09-22T17:52:38+00:00,790,53960,South Sudan National Bureau of Statistics,1125,1,survey,503,https://microdata.unhcr.org/index.php/catalog/503,,
WBG_SSD_2015_HFS-W1_v02_M,5,remote,"High Frequency Survey 2015, Wave 1",South Sudan,2015,2015,WBG,The World Bank Microdata Library,2021-09-22T17:54:23+00:00,2021-09-22T17:54:23+00:00,502,46458,Utz J. Pape,861,1,survey,504,https://microdata.unhcr.org/index.php/catalog/504,,
IHSN_UGA_2006_DHS_v01_M,5,remote,Demographic and Health Survey 2006,Uganda,2006,2006,EXT,Other organizations,2021-09-22T19:29:13+00:00,2021-09-22T19:29:13+00:00,2467,188341,Uganda Bureau of Statistics (UBOS),977,1,survey,505,https://microdata.unhcr.org/index.php/catalog/505,,
IHSN_AZE_2004_CFSVA_v01_M,5,remote,Food Security and Nutrition Survey 2004,Azerbaijan,2004,2004,EXT,Other organizations,2021-09-22T19:51:18+00:00,2021-09-22T19:51:18+00:00,423,29548,World Food Programme,416,1,survey,506,https://microdata.unhcr.org/index.php/catalog/506,,
UNHCR_2020_RBAC_HELPAGE_v2.1,3,licensed,"Regional Assessment on the Situation and Needs of Older Persons on the Move in the Americas, 2020","Colombia, Ecuador, El Salvador, Honduras, Peru",2020,2020,SA,Americas,2021-09-22T21:49:15+00:00,2021-09-22T21:58:48+00:00,276,16780,"HelpAge International, UNHCR",213,1,survey,507,https://microdata.unhcr.org/index.php/catalog/507,,
UNHCR_KEN_2018_SENS_Kakuma_v2.1,3,licensed,"Standardized Expanded Nutrition Survey (SENS), Kakuma and Kalobeyei Refugee Camps - 2018",Kenya,2018,2018,EHA,East and Horn of Africa,2021-09-23T19:04:33+00:00,2021-09-24T10:37:40+00:00,113,12221,UNHCR,442,1,survey,508,https://microdata.unhcr.org/index.php/catalog/508,,
UNHCR_JIPS_SDN_2021_PBFProfiling_v2.1,3,licensed,"Peacebuilding Fund Durable Solution Analysis Survey - Darfur, 2020-2021, IDP returnees, IDPs, non-displaced and nomad profiling in Darfur",Sudan,2020,2021,EHA,East and Horn of Africa,2021-09-23T20:23:04+00:00,2021-10-06T17:34:18+00:00,199,19140,"UNHCR, UNDP, IOM, UNICEF, UN-HABITAT, FAO, JIPS",20249,1,survey,509,https://microdata.unhcr.org/index.php/catalog/509,,
UNHCR_KEN_2017_SENS_Kakuma_v2.1,3,licensed,"Standardized Expanded Nutrition Survey (SENS), Kakuma and Kalobeyei Refugee Camps - 2017",Kenya,2017,2017,EHA,East and Horn of Africa,2021-09-24T19:05:54+00:00,2021-09-24T19:38:15+00:00,103,13397,UNHCR,371,1,survey,510,https://microdata.unhcr.org/index.php/catalog/510,,
UNHCR_CHN_2021_CBI_PDM_Q3_v2.1,3,licensed,"Post-Distribution Monitoring of Cash-Based Intervention, May 2021",China,2021,2021,ASIA,Asia Pacific,2021-10-03T08:28:47+00:00,2021-10-03T08:29:59+00:00,119,11929,UNHCR,454,1,survey,517,https://microdata.unhcr.org/index.php/catalog/517,,
UNHCR_CHN_2021_VACC_Q2_v2.1,3,licensed,"COVID-19 Vaccination Survey, July 2021",China,2021,2021,ASIA,Asia Pacific,2021-10-03T08:36:32+00:00,2021-10-03T08:36:40+00:00,119,16112,UNHCR,908,1,survey,518,https://microdata.unhcr.org/index.php/catalog/518,,
UNHCR_IDN_2020_CBI_PDM_Q4_v2.1,3,licensed,"Post-Distribution Monitoring of Cash-Based Intervention, December 2020",Indonesia,2020,2020,ASIA,Asia Pacific,2021-10-03T08:36:50+00:00,2021-10-03T08:36:56+00:00,149,12400,UNHCR,654,1,survey,519,https://microdata.unhcr.org/index.php/catalog/519,,
UNHCR_MYS_2020_CBI_PDM_COVID_Q3_v2.1,3,licensed,"Post-Distribution Monitoring of COVID-19 Cash-Based Intervention, September 2020",Malaysia,2020,2021,ASIA,Asia Pacific,2021-10-03T08:37:04+00:00,2021-10-03T08:37:08+00:00,135,13313,UNHCR,496,1,survey,520,https://microdata.unhcr.org/index.php/catalog/520,,
UNHCR_NPL_2018_SENS_v2.1,3,licensed,Standardized Expanded Nutrition Survey (SENS) - 2018,Nepal,2020,2021,ASIA,Asia Pacific,2021-10-03T08:37:15+00:00,2021-10-03T08:37:20+00:00,54,9708,UNHCR,409,1,survey,521,https://microdata.unhcr.org/index.php/catalog/521,,
UNHCR_NPL_2021_SOCIO_Q3_v2.1,3,licensed,"COVID-19 Socioeconomic Survey, September 2021",Nepal,2021,2021,ASIA,Asia Pacific,2021-10-03T08:37:29+00:00,2021-10-03T08:37:34+00:00,281,30995,UNHCR,11422,1,survey,522,https://microdata.unhcr.org/index.php/catalog/522,,
UNHCR_THA_2020_RNA_Q2_v2.1,3,licensed,"Multi-sector Rapid Needs Assessment and Post-Distribution Monitoring of Cash-Based Intervention - Round 1, May 2020",Thailand,2020,2020,ASIA,Asia Pacific,2021-10-03T08:37:42+00:00,2021-10-03T08:37:48+00:00,259,31697,UNHCR,945,1,survey,523,https://microdata.unhcr.org/index.php/catalog/523,,
UNHCR_THA_2020_RNA_Q3_v2.1,3,licensed,"Multi-sector Rapid Needs Assessment and Post-Distribution Monitoring of Cash-Based Intervention - Round 2, October 2020",Thailand,2020,2020,ASIA,Asia Pacific,2021-10-03T08:46:41+00:00,2021-10-03T08:46:51+00:00,262,101619,UNHCR,772,1,survey,524,https://microdata.unhcr.org/index.php/catalog/524,,
UNHCR_LBN_2020_VARON_v2.1,3,licensed,Vulnerability Assessment of Refugees of Other Nationalities - 2020,Lebanon,2020,2020,MENA,Middle East and North Africa,2021-10-12T13:54:24+00:00,2021-10-12T13:59:52+00:00,728,43872,"UNHCR, WFP",464,1,survey,525,https://microdata.unhcr.org/index.php/catalog/525,,
UNHCR_BGD_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Bangladesh,2020,2020,ASIA,Asia Pacific,2021-10-12T18:34:11+00:00,2021-10-12T18:34:11+00:00,101,11277,UNHCR,274,1,survey,526,https://microdata.unhcr.org/index.php/catalog/526,,
UNHCR_CMR_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Cameroon,2020,2020,WA,West and Central Africa,2021-10-12T18:41:37+00:00,2021-10-12T18:41:37+00:00,101,9362,UNHCR,225,1,survey,527,https://microdata.unhcr.org/index.php/catalog/527,,
UNHCR_JOR_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Jordan,2020,2020,MENA,Middle East and North Africa,2021-10-12T18:41:45+00:00,2021-10-12T18:41:45+00:00,101,10217,UNHCR,260,1,survey,528,https://microdata.unhcr.org/index.php/catalog/528,,
UNHCR_NER_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Niger,2020,2020,WA,West and Central Africa,2021-10-12T18:41:52+00:00,2021-10-12T18:41:52+00:00,101,9484,UNHCR,179,1,survey,529,https://microdata.unhcr.org/index.php/catalog/529,,
UNHCR_RWA_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Rwanda,2020,2020,EHA,East and Horn of Africa,2021-10-12T18:42:00+00:00,2021-10-12T18:42:00+00:00,101,10212,UNHCR,228,1,survey,530,https://microdata.unhcr.org/index.php/catalog/530,,
UNHCR_SSD_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",South Sudan,2020,2020,EHA,East and Horn of Africa,2021-10-12T18:42:08+00:00,2021-10-12T18:42:08+00:00,101,10286,UNHCR,182,1,survey,531,https://microdata.unhcr.org/index.php/catalog/531,,
UNHCR_TZA_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Tanzania (United Republic of),2020,2020,EHA,East and Horn of Africa,2021-10-12T18:42:16+00:00,2021-10-12T18:42:16+00:00,101,9825,UNHCR,284,1,survey,532,https://microdata.unhcr.org/index.php/catalog/532,,
UNHCR_UGA_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Uganda,2020,2020,EHA,East and Horn of Africa,2021-10-12T18:42:23+00:00,2021-10-12T18:42:23+00:00,101,10085,UNHCR,252,1,survey,533,https://microdata.unhcr.org/index.php/catalog/533,,
UNHCR_YEM_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Yemen,2020,2020,MENA,Middle East and North Africa,2021-10-12T18:42:30+00:00,2021-10-12T18:42:30+00:00,101,10404,UNHCR,227,1,survey,534,https://microdata.unhcr.org/index.php/catalog/534,,
UNHCR_ZWE_2020_EIS_data_v1.1,2,public,"Energy Monitoring Framework Survey, 2020",Zimbabwe,2020,2020,SAO,Southern Africa,2021-10-12T18:42:38+00:00,2021-10-12T18:42:38+00:00,101,9890,UNHCR,207,1,survey,535,https://microdata.unhcr.org/index.php/catalog/535,,
UNHCR_AGO_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Angola,2020,2020,SAO,Southern Africa,2021-10-12T20:31:26+00:00,2024-09-23T14:11:44+00:00,106,11251,UNHCR,229,1,survey,536,https://microdata.unhcr.org/index.php/catalog/536,,
UNHCR_ARG_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Argentina,2020,2020,SA,Americas,2021-10-12T20:32:37+00:00,2024-09-23T14:12:10+00:00,106,9892,UNHCR,218,1,survey,537,https://microdata.unhcr.org/index.php/catalog/537,,
UNHCR_BFA_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Burkina Faso,2020,2020,WA,West and Central Africa,2021-10-12T20:32:45+00:00,2024-09-23T14:12:50+00:00,106,10957,UNHCR,246,1,survey,538,https://microdata.unhcr.org/index.php/catalog/538,,
UNHCR_BGD_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Bangladesh,2020,2020,ASIA,Asia Pacific,2021-10-12T20:32:53+00:00,2024-09-23T14:12:35+00:00,106,9528,UNHCR,289,1,survey,539,https://microdata.unhcr.org/index.php/catalog/539,,
UNHCR_CMR_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Cameroon,2020,2020,WA,West and Central Africa,2021-10-12T20:33:01+00:00,2024-09-23T14:13:03+00:00,106,9526,UNHCR,207,1,survey,540,https://microdata.unhcr.org/index.php/catalog/540,,
UNHCR_COD_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Congo (Democratic Republic of the),2020,2020,SAO,Southern Africa,2021-10-12T20:33:09+00:00,2024-09-23T14:13:24+00:00,106,10234,UNHCR,201,1,survey,541,https://microdata.unhcr.org/index.php/catalog/541,,
UNHCR_CRI_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Costa Rica,2020,2020,SA,Americas,2021-10-12T20:33:17+00:00,2024-09-23T14:13:34+00:00,106,9016,UNHCR,190,1,survey,542,https://microdata.unhcr.org/index.php/catalog/542,,
UNHCR_DJI_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Djibouti,2020,2020,EHA,East and Horn of Africa,2021-10-12T20:33:25+00:00,2024-09-23T14:13:45+00:00,106,10093,UNHCR,228,1,survey,543,https://microdata.unhcr.org/index.php/catalog/543,,
UNHCR_GHA_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Ghana,2020,2020,WA,West and Central Africa,2021-10-12T20:33:33+00:00,2024-09-23T14:13:56+00:00,106,9464,UNHCR,217,1,survey,544,https://microdata.unhcr.org/index.php/catalog/544,,
UNHCR_JOR_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Jordan,2020,2020,MENA,Middle East and North Africa,2021-10-12T20:33:42+00:00,2024-09-23T14:14:08+00:00,106,10145,UNHCR,270,1,survey,545,https://microdata.unhcr.org/index.php/catalog/545,,
UNHCR_KEN_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Kenya,2020,2020,EHA,East and Horn of Africa,2021-10-12T20:33:50+00:00,2024-09-23T14:14:18+00:00,106,10604,UNHCR,202,1,survey,546,https://microdata.unhcr.org/index.php/catalog/546,,
UNHCR_MAR_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Morocco,2020,2020,MENA,Middle East and North Africa,2021-10-12T20:33:58+00:00,2024-09-23T14:14:52+00:00,106,9593,UNHCR,221,1,survey,547,https://microdata.unhcr.org/index.php/catalog/547,,
UNHCR_MRT_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Mauritania,2020,2020,MENA,Middle East and North Africa,2021-10-12T20:34:06+00:00,2024-09-23T14:14:41+00:00,106,9584,UNHCR,204,1,survey,548,https://microdata.unhcr.org/index.php/catalog/548,,
UNHCR_MWI_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Malawi,2020,2020,SAO,Southern Africa,2021-10-12T20:34:14+00:00,2024-09-23T14:14:28+00:00,106,9874,UNHCR,287,1,survey,549,https://microdata.unhcr.org/index.php/catalog/549,,
UNHCR_NAM_2020_LIS_data_v1.1,3,licensed,"Livelihoods Programme Monitoring Beneficiary Survey, 2020",Namibia,2020,2020,SAO,Southern Africa,2021-10-12T20:34:22+00:00,2024-09-23T14:15:04+00:00,106,9058,UNHCR,171,1,survey,550,https://microdata.unhcr.org/index.php/catalog/550,,
